"price","trim","isOneOwner","mileage","year","color","fuel","soundSystem","wheelType","displacement"
30.882,"550",TRUE,54.837,2008,"Silver","Gasoline","unsp","unsp",5.5
39.9,"550",FALSE,29.437,2008,"Black","Gasoline","unsp","unsp",5.5
27.485,"550",FALSE,108.478,2008,"Black","Gasoline","Premium","Alloy",5.5
31.95,"550",FALSE,56.459,2008,"Black","Gasoline","Premium","Alloy",5.5
31.995,"550",FALSE,49.324,2007,"Other","Gasoline","unsp","Alloy",5.5
26.999,"550",TRUE,77.036,2007,"Other","Gasoline","Premium","unsp",5.5
19.8,"550",FALSE,98.698,2007,"Other","Gasoline","unsp","unsp",5.5
26.9,"550",FALSE,69.966,2007,"Other","Gasoline","unsp","unsp",5.5
32.291,"550",TRUE,74.436,2008,"Other","Gasoline","unsp","unsp",5.5
22.9,"550",FALSE,90.4,2007,"Silver","Gasoline","Premium","unsp",5.5
25.9,"550",FALSE,94.7,2007,"Other","Gasoline","Premium","Alloy",5.5
27.95,"550",FALSE,71.068,2007,"Black","Gasoline","Premium","Alloy",5.5
29.25,"550",FALSE,53.055,2007,"Other","Gasoline","Premium","Alloy",5.5
25.45,"550",FALSE,74.67,2007,"Other","Gasoline","Harman Kardon","unsp",5.5
23.998,"550",FALSE,99.171,2008,"White","Gasoline","Premium","Alloy",5.5
28.897,"550",TRUE,53.267,2007,"Black","Gasoline","Harman Kardon","unsp",5.5
27.52,"550",FALSE,64.537,2007,"Silver","Gasoline","Premium","Alloy",5.5
20.814,"550",FALSE,79.704,2007,"Other","Gasoline","unsp","unsp",5.5
26.98,"550",FALSE,85.978,2008,"Silver","Gasoline","unsp","Alloy",5.5
27.718,"550",FALSE,103.852,2008,"Black","Gasoline","unsp","unsp",5.5
23.995,"550",TRUE,92.337,2007,"Silver","Gasoline","unsp","Alloy",5.5
26.499,"550",FALSE,58.933,2007,"Silver","Gasoline","Premium","Alloy",5.5
30.88,"550",FALSE,55.175,2007,"Black","Gasoline","unsp","unsp",5.5
30.88,"550",FALSE,59.745,2007,"Black","Gasoline","Harman Kardon","unsp",5.5
20.988,"550",FALSE,93.883,2007,"Silver","Gasoline","unsp","Alloy",5.5
28.888,"550",FALSE,78.33,2007,"White","Gasoline","Premium","unsp",5.5
21.995,"550",FALSE,72.15,2007,"Silver","Gasoline","Harman Kardon","Alloy",5.5
24.988,"550",FALSE,85.213,2007,"Black","Gasoline","unsp","Alloy",5.5
20.995,"550",FALSE,94.788,2007,"Black","Gasoline","Harman Kardon","Alloy",5.5
43.9,"550",FALSE,44.33,2008,"Black","Gasoline","unsp","unsp",5.5
32.9,"550",FALSE,65.866,2007,"Other","Gasoline","unsp","Alloy",5.5
27.8,"550",FALSE,67.711,2007,"White","Gasoline","Harman Kardon","Alloy",5.5
30.995,"550",FALSE,85.207,2007,"Other","Gasoline","Harman Kardon","Premium",5.5
26.9,"550",FALSE,97.967,2007,"Black","Gasoline","Harman Kardon","unsp",5.5
30,"550",FALSE,72.235,2008,"Black","Gasoline","unsp","Alloy",5.5
35.9,"550",FALSE,32.785,2007,"Other","Gasoline","Harman Kardon","Alloy",5.5
31.995,"550",FALSE,82.113,2007,"Silver","Gasoline","unsp","unsp",5.5
22.995,"550",FALSE,93.194,2007,"Other","Gasoline","unsp","Alloy",5.5
21.9,"550",FALSE,97.677,2007,"Silver","Gasoline","Premium","Alloy",5.5
38.499,"Other",FALSE,59.662,2008,"Other","Gasoline","Harman Kardon","Premium",5.5
43.5,"Other",FALSE,49.471,2007,"Black","Gasoline","Harman Kardon","unsp",5.5
42.977,"Other",FALSE,62,2008,"Black","Gasoline","unsp","Alloy",6.3
38.888,"Other",FALSE,74.329,2008,"Black","Gasoline","Premium","unsp",6.3
44.888,"Other",FALSE,68.979,2008,"Black","Gasoline","unsp","unsp",6.3
43.9,"Other",FALSE,68.42,2008,"Black","Gasoline","unsp","unsp",6.3
57.75,"Other",TRUE,44.21,2007,"Black","Gasoline","unsp","unsp",6
49.888,"Other",FALSE,92.393,2007,"Black","Gasoline","unsp","unsp",6
40.995,"550",FALSE,29.999,2011,"Black","Gasoline","Harman Kardon","unsp",5.5
43.991,"550",FALSE,59.307,2010,"Black","Gasoline","Harman Kardon","unsp",5.5
42.999,"550",FALSE,36.448,2011,"Black","Gasoline","Harman Kardon","Alloy",5.5
59.986,"550",TRUE,19.36,2011,"Black","Gasoline","unsp","unsp",5.5
38.998,"550",FALSE,40.292,2010,"Black","Gasoline","Premium","unsp",5.5
43.95,"550",TRUE,33.375,2010,"Black","Gasoline","Harman Kardon","Alloy",5.5
56.995,"550",TRUE,25.102,2010,"Black","Gasoline","unsp","Alloy",5.5
45.999,"550",TRUE,25.535,2011,"White","Gasoline","unsp","Alloy",5.5
39.995,"550",FALSE,37.321,2011,"Silver","Gasoline","Premium","Alloy",5.5
44.994,"550",TRUE,46.038,2010,"Black","Gasoline","Harman Kardon","unsp",5.5
36.888,"550",FALSE,83.304,2010,"Black","Gasoline","Harman Kardon","Alloy",5.5
46.991,"550",FALSE,16.962,2010,"Black","Gasoline","Harman Kardon","Alloy",5.5
39.995,"550",FALSE,49.263,2010,"Silver","Gasoline","Harman Kardon","unsp",5.5
34.999,"550",FALSE,63.215,2010,"Other","Gasoline","Harman Kardon","Alloy",5.5
49.99,"550",FALSE,48.127,2010,"White","Gasoline","Premium","Alloy",5.5
52.993,"550",FALSE,39.717,2011,"Black","Gasoline","Harman Kardon","unsp",5.5
52.995,"550",TRUE,20.779,2011,"Black","Gasoline","Harman Kardon","Alloy",5.5
59.999,"550",TRUE,14.75,2011,"White","Gasoline","Premium","Alloy",5.5
40.995,"550",FALSE,44.001,2010,"Black","Gasoline","unsp","unsp",5.5
49.999,"550",FALSE,36.197,2011,"Black","Gasoline","unsp","unsp",5.5
39.8,"550",FALSE,58.586,2010,"Black","Gasoline","unsp","unsp",5.5
59.999,"550",FALSE,32.276,2010,"White","Gasoline","Harman Kardon","Premium",5.5
39.75,"550",TRUE,56.104,2010,"Other","Gasoline","Premium","Alloy",5.5
61.994,"550",TRUE,21.337,2013,"White","Gasoline","Harman Kardon","unsp",4.6
64.995,"550",FALSE,8,2013,"White","Gasoline","unsp","unsp",4.6
58.991,"550",FALSE,19.089,2012,"Silver","Gasoline","unsp","unsp",4.6
54.193,"550",FALSE,38.353,2012,"Silver","Gasoline","unsp","unsp",4.6
58.761,"550",TRUE,18.671,2012,"Black","Gasoline","Premium","Alloy",4.6
54.99,"550",FALSE,23.622,2012,"White","Gasoline","Harman Kardon","Alloy",4.6
67.5,"550",FALSE,15.744,2013,"Black","Gasoline","Premium","Alloy",4.6
59.995,"550",FALSE,18.959,2012,"Other","Gasoline","Premium","Alloy",4.6
46.991,"550",FALSE,56.669,2012,"White","Gasoline","unsp","Alloy",4.6
73.995,"550",TRUE,14.744,2013,"White","Gasoline","Premium","Alloy",4.6
77.991,"550",FALSE,9.862,2013,"Black","Gasoline","unsp","unsp",4.6
47.999,"550",TRUE,28.718,2012,"Black","Gasoline","Premium","Alloy",4.6
59.991,"550",FALSE,26.282,2012,"Black","Gasoline","unsp","Alloy",4.6
62.85,"550",TRUE,6.817,2012,"Black","Gasoline","Harman Kardon","Alloy",4.6
69.988,"550",TRUE,25.451,2013,"White","Gasoline","unsp","unsp",4.6
62.95,"550",FALSE,24.139,2013,"White","Gasoline","Harman Kardon","unsp",4.6
48.99,"550",TRUE,25.1,2012,"Black","Gasoline","Premium","unsp",4.6
62.992,"550",TRUE,16.044,2013,"White","Gasoline","unsp","unsp",4.6
63.891,"550",FALSE,23.001,2012,"Black","Gasoline","Premium","Alloy",4.6
41.999,"550",FALSE,31.292,2012,"Other","Gasoline","Premium","Alloy",4.6
48.5,"550",TRUE,59.142,2012,"Silver","Gasoline","Harman Kardon","Alloy",4.6
42.988,"550",TRUE,77.688,2012,"Black","Gasoline","Harman Kardon","Alloy",4.6
73.95,"550",TRUE,18.169,2013,"White","Gasoline","Premium","Alloy",4.6
61.9,"Other",FALSE,49.024,2011,"Black","Gasoline","unsp","unsp",5.5
74.83,"Other",FALSE,28.722,2011,"Black","Gasoline","unsp","Alloy",5.5
73.485,"Other",TRUE,31.2,2012,"Black","Gasoline","unsp","unsp",5.5
75.408,"Other",TRUE,23.732,2011,"Black","Gasoline","unsp","unsp",5.5
64.9,"Other",FALSE,54,2012,"Black","Gasoline","Bang Olufsen","unsp",5.5
51,"Other",FALSE,56.762,2010,"Other","Gasoline","unsp","unsp",6.3
28.95,"550",FALSE,43.4,2007,"Black","Gasoline","Premium","unsp",5.5
31.995,"550",FALSE,71.936,2008,"Black","Gasoline","unsp","Alloy",5.5
29.995,"550",FALSE,87.328,2009,"Black","Gasoline","unsp","Alloy",5.5
17.243,"550",FALSE,112.052,2007,"Silver","Gasoline","Premium","Alloy",5.5
32.9,"550",FALSE,66.712,2007,"Black","Gasoline","Premium","Alloy",5.5
19.988,"550",FALSE,108.647,2007,"Other","Gasoline","unsp","Alloy",5.5
32.991,"550",FALSE,68.87,2008,"Black","Gasoline","Premium","Alloy",5.5
34.895,"550",FALSE,45.989,2008,"Other","Gasoline","unsp","unsp",5.5
29.9,"550",FALSE,57.535,2007,"Black","Gasoline","unsp","Alloy",5.5
29.996,"550",TRUE,60.553,2009,"Black","Gasoline","Premium","Alloy",5.5
34.985,"550",FALSE,82.79,2009,"Black","Gasoline","unsp","Alloy",5.5
25.995,"550",FALSE,87.614,2008,"Black","Gasoline","Harman Kardon","unsp",5.5
27.995,"550",FALSE,77.495,2008,"Other","Gasoline","unsp","Alloy",5.5
24.991,"550",FALSE,103.735,2007,"Silver","Gasoline","unsp","unsp",5.5
26.975,"550",FALSE,69.536,2007,"Black","Gasoline","Harman Kardon","Alloy",5.5
29.995,"550",FALSE,87.82,2009,"Black","Gasoline","unsp","Alloy",5.5
23.97,"550",FALSE,108.452,2007,"Other","Gasoline","Premium","unsp",5.5
24.499,"550",FALSE,102.905,2008,"White","Gasoline","unsp","unsp",5.5
29.993,"550",FALSE,59.949,2009,"Black","Gasoline","unsp","unsp",5.5
27.995,"550",FALSE,57.212,2007,"Black","Gasoline","unsp","unsp",5.5
26.995,"550",FALSE,81.195,2009,"Silver","Gasoline","Harman Kardon","Alloy",5.5
19.999,"550",FALSE,110.341,2007,"Silver","Gasoline","Harman Kardon","Alloy",5.5
21.99,"550",FALSE,105.709,2007,"Black","Gasoline","unsp","Alloy",5.5
31.988,"550",FALSE,29.21,2007,"Other","Gasoline","unsp","Alloy",5.5
26.995,"550",FALSE,66.859,2008,"Black","Gasoline","Premium","Alloy",5.5
31.2,"550",FALSE,76.453,2008,"Other","Gasoline","Premium","Alloy",5.5
21.9,"550",TRUE,80.078,2008,"Black","Gasoline","Harman Kardon","unsp",5.5
58.991,"Other",FALSE,20.327,2012,"White","Diesel","Harman Kardon","unsp",3
48.49,"550",FALSE,36.974,2010,"Silver","Gasoline","Harman Kardon","Alloy",5.5
54.743,"550",TRUE,33.524,2011,"Black","Gasoline","Premium","Alloy",5.5
55.05,"550",FALSE,51.993,2011,"Black","Gasoline","unsp","unsp",5.5
51.888,"550",TRUE,20.06,2011,"Black","Gasoline","Harman Kardon","Alloy",5.5
42.9,"550",TRUE,43.883,2011,"Black","Gasoline","unsp","unsp",5.5
49.991,"550",FALSE,45.186,2011,"Silver","Gasoline","Premium","Alloy",5.5
44.98,"550",FALSE,32.343,2011,"Black","Gasoline","unsp","unsp",5.5
39.999,"550",FALSE,44.774,2010,"White","Gasoline","unsp","Alloy",5.5
39.995,"550",FALSE,44.523,2011,"Black","Gasoline","unsp","unsp",5.5
36,"550",FALSE,66.108,2010,"Black","Gasoline","Premium","Alloy",5.5
38.988,"550",FALSE,68.977,2011,"Other","Gasoline","Premium","Alloy",5.5
39.995,"550",FALSE,64.259,2010,"Other","Gasoline","unsp","Alloy",5.5
47.95,"550",TRUE,34.657,2011,"White","Gasoline","Harman Kardon","Alloy",5.5
57.89,"550",TRUE,19.165,2011,"Black","Gasoline","Harman Kardon","Alloy",5.5
35.9,"550",TRUE,67.558,2010,"Other","Gasoline","Harman Kardon","Alloy",5.5
49.8,"550",FALSE,47.504,2011,"Black","Gasoline","unsp","Alloy",5.5
34.999,"550",FALSE,59.02,2010,"Other","Gasoline","unsp","Alloy",5.5
41.995,"550",FALSE,53.21,2010,"Black","Gasoline","Harman Kardon","unsp",5.5
37.675,"550",FALSE,48.903,2011,"Other","Gasoline","unsp","Alloy",5.5
46.994,"550",TRUE,37.113,2012,"Black","Gasoline","Premium","Alloy",4.6
56.8,"550",FALSE,21.543,2012,"Black","Gasoline","Harman Kardon","Alloy",4.6
62.9,"550",FALSE,19.281,2012,"Black","Gasoline","unsp","unsp",4.6
61.999,"550",TRUE,25.475,2012,"Black","Gasoline","unsp","unsp",4.6
75.995,"550",TRUE,4.631,2013,"Black","Gasoline","unsp","Alloy",4.6
54.995,"550",FALSE,22.848,2012,"Silver","Gasoline","unsp","unsp",4.6
63.981,"550",FALSE,14.835,2012,"Black","Gasoline","Premium","Alloy",4.6
43.995,"550",TRUE,43.812,2012,"Black","Gasoline","unsp","Alloy",4.6
71.99,"550",FALSE,11.85,2012,"White","Gasoline","Harman Kardon","Alloy",4.6
62.998,"550",FALSE,18.925,2012,"Black","Gasoline","unsp","unsp",4.6
49.888,"550",FALSE,41.928,2012,"Silver","Gasoline","unsp","Alloy",4.6
44.999,"550",FALSE,43.457,2012,"Black","Gasoline","Harman Kardon","Premium",4.6
51.498,"550",TRUE,42.637,2013,"Other","Gasoline","Harman Kardon","unsp",4.6
69.99,"550",FALSE,15.698,2012,"Black","Gasoline","Harman Kardon","Alloy",4.6
49.985,"550",TRUE,21.662,2012,"Black","Gasoline","Harman Kardon","Alloy",4.6
69.9,"550",FALSE,8.348,2013,"Silver","Gasoline","Premium","Alloy",4.6
45.999,"550",TRUE,47.154,2013,"Black","Gasoline","Premium","Alloy",4.6
37,"Other",FALSE,43.569,2010,"Silver","Hybrid","Premium","unsp",3.5
47.999,"Other",TRUE,29.957,2013,"Other","Hybrid","Premium","Alloy",3.5
34.981,"Other",FALSE,32.965,2010,"White","Hybrid","Harman Kardon","unsp",3.5
44.995,"Other",FALSE,46.662,2011,"Silver","Hybrid","unsp","unsp",3.5
39.995,"Other",FALSE,40.749,2010,"Silver","Hybrid","Harman Kardon","unsp",3.5
4.9,"Other",FALSE,190.286,1995,"Other","Gasoline","unsp","Alloy",3.2
4.994,"Other",FALSE,133.965,1999,"White","Gasoline","unsp","Alloy",3.2
9.9,"Other",FALSE,52,1995,"Other","Gasoline","unsp","unsp",4.2
8.995,"Other",FALSE,123.987,1998,"Silver","Gasoline","unsp","Alloy",4.2
10.399,"500",FALSE,76.686,1995,"Silver","Gasoline","Bose","Premium",5
4.95,"500",FALSE,105.226,1995,"Silver","Gasoline","Premium","unsp",5
19.99,"500",FALSE,39.406,1999,"Black","Gasoline","unsp","unsp",5
4,"500",FALSE,138.844,1997,"Silver","Gasoline","unsp","other",5
3.79,"500",FALSE,156,1999,"Silver","Gasoline","Premium","unsp",5
5.995,"500",FALSE,107.126,1996,"White","Gasoline","unsp","Alloy",5
16.99,"Other",FALSE,63.874,2006,"White","Gasoline","Premium","unsp",3.7
7.599,"430",FALSE,125.04,2004,"Silver","Gasoline","unsp","Alloy",4.3
12.2,"430",FALSE,98.321,2006,"Silver","Gasoline","unsp","unsp",4.3
6.995,"430",FALSE,127.575,2000,"Black","Gasoline","Premium","unsp",4.3
4.981,"430",FALSE,167.42,2002,"Black","Gasoline","unsp","Alloy",4.3
7.995,"430",FALSE,138.236,2003,"Black","Gasoline","unsp","Alloy",4.3
9.786,"430",FALSE,119.562,2004,"Silver","Gasoline","Premium","Alloy",4.3
12.999,"430",FALSE,92.784,2005,"Other","Gasoline","unsp","Alloy",4.3
15.5,"430",FALSE,51,2005,"Silver","Gasoline","unsp","Alloy",4.3
7.99,"430",FALSE,113.892,2003,"White","Gasoline","Bose","unsp",4.3
6.999,"430",FALSE,125.12,2004,"Other","Gasoline","Premium","Alloy",4.3
12.991,"430",TRUE,83.515,2005,"White","Gasoline","Bose","unsp",4.3
11.98,"430",FALSE,100.97,2002,"Silver","Gasoline","unsp","Alloy",4.3
12.14,"430",FALSE,58.448,2004,"Other","Gasoline","unsp","unsp",4.3
7.99,"430",FALSE,98.655,2000,"Other","Gasoline","unsp","unsp",4.3
5.88,"430",FALSE,187.78,2000,"Other","Gasoline","Premium","unsp",4.3
4.999,"430",FALSE,245,2002,"Black","Gasoline","unsp","Alloy",4.3
6.999,"430",FALSE,109,2002,"Silver","Gasoline","unsp","unsp",4.3
8.995,"430",FALSE,125.228,2003,"Other","Gasoline","unsp","unsp",4.3
6.45,"430",FALSE,122.319,2002,"Silver","Gasoline","unsp","unsp",4.3
8.985,"430",FALSE,200.002,2003,"Other","Gasoline","Premium","Alloy",4.3
15.9,"430",FALSE,67.825,2004,"White","Gasoline","unsp","Alloy",4.3
6.881,"430",FALSE,149.249,2000,"Silver","Gasoline","Bose","Alloy",4.3
5.9,"430",FALSE,160.106,2002,"Other","Gasoline","unsp","Alloy",4.3
11.499,"430",FALSE,161.474,2005,"Other","Gasoline","unsp","unsp",4.3
6.995,"Other",FALSE,158.825,2001,"Silver","Gasoline","Premium","unsp",5.4
11.95,"Other",FALSE,130.922,2003,"Silver","Gasoline","unsp","Alloy",5.4
17.9,"Other",FALSE,78.912,2004,"Other","Gasoline","Bose","Alloy",5.4
9.488,"Other",FALSE,149,2003,"Other","Gasoline","unsp","unsp",5.4
22.796,"Other",FALSE,57.909,2006,"Black","Gasoline","Premium","Alloy",5.4
19.9,"500",FALSE,96.818,2004,"Silver","Gasoline","unsp","unsp",5
13.9,"500",TRUE,133.359,2006,"White","Gasoline","unsp","Alloy",5
10.99,"500",FALSE,98.372,2001,"Silver","Gasoline","unsp","Alloy",5
13.999,"500",FALSE,114.575,2005,"Other","Gasoline","unsp","Alloy",5
9.988,"500",FALSE,119.97,2005,"Silver","Gasoline","unsp","unsp",5
20.475,"500",FALSE,61.357,2006,"Silver","Gasoline","unsp","unsp",5
6.995,"500",TRUE,181.188,2003,"Silver","Gasoline","Bose","Alloy",5
9.5,"500",FALSE,159.512,2005,"Silver","Gasoline","unsp","unsp",5
13.995,"500",FALSE,92.2,2006,"Silver","Gasoline","unsp","Alloy",5
8.877,"500",FALSE,174.247,2001,"Silver","Gasoline","unsp","unsp",5
10.995,"500",FALSE,116.173,2002,"Silver","Gasoline","Bose","Alloy",5
13.5,"500",FALSE,82.308,2003,"Black","Gasoline","unsp","unsp",5
11,"500",FALSE,178.099,2005,"Other","Gasoline","unsp","Alloy",5
8.995,"500",FALSE,96.359,2001,"Silver","Gasoline","unsp","unsp",5
8.98,"500",FALSE,149.501,2001,"White","Gasoline","Premium","Alloy",5
16.995,"500",FALSE,86.421,2006,"Other","Gasoline","Premium","Alloy",5
19.988,"500",TRUE,92.523,2006,"Black","Gasoline","unsp","unsp",5
11.99,"500",FALSE,123.58,2002,"Black","Gasoline","Bose","Alloy",5
12.995,"500",FALSE,87.238,2004,"Other","Gasoline","unsp","Alloy",5
7.995,"500",FALSE,124.176,2002,"Black","Gasoline","Bose","Alloy",5
7.995,"500",FALSE,173.876,2004,"Silver","Gasoline","Bose","Alloy",5
8.99,"500",FALSE,144.989,2005,"Black","Gasoline","Premium","unsp",5
8.995,"500",FALSE,175.325,2006,"Black","Gasoline","unsp","unsp",5
19.9,"500",FALSE,45.238,2006,"Silver","Gasoline","Bose","Alloy",5
10.999,"500",FALSE,95,2002,"Silver","Gasoline","unsp","Alloy",5
12.999,"500",FALSE,88.882,2003,"Silver","Gasoline","unsp","Alloy",5
9.995,"500",FALSE,103.5,2004,"Other","Gasoline","unsp","Alloy",5
14.395,"500",FALSE,112.681,2006,"Other","Gasoline","unsp","unsp",5
15.9,"Other",FALSE,72.54,2005,"Black","Gasoline","unsp","Alloy",5.5
42.995,"Other",FALSE,60.963,2006,"Black","Gasoline","unsp","Premium",6
19.95,"Other",FALSE,91.893,2006,"Black","Gasoline","Bose","Alloy",6
12.988,"430",FALSE,99.018,2005,"Other","Gasoline","unsp","Alloy",4.3
13.995,"430",TRUE,88.724,2006,"Silver","Gasoline","unsp","unsp",4.3
16.995,"430",FALSE,81.559,2006,"Silver","Gasoline","Bose","Alloy",4.3
7.488,"430",FALSE,160.265,2003,"Other","Gasoline","Bose","Alloy",4.3
11,"430",FALSE,66.782,2004,"Black","Gasoline","Premium","Alloy",4.3
13.995,"430",FALSE,69.012,2004,"Other","Gasoline","unsp","Alloy",4.3
12.5,"430",FALSE,74.459,2004,"Other","Gasoline","unsp","unsp",4.3
9.882,"430",FALSE,94.803,2005,"Silver","Gasoline","unsp","Alloy",4.3
12.947,"430",FALSE,94.538,2004,"Black","Gasoline","unsp","unsp",4.3
13.988,"430",FALSE,119.108,2004,"Other","Gasoline","Premium","Alloy",4.3
8.995,"430",FALSE,205.489,2005,"Black","Gasoline","unsp","Alloy",4.3
16.99,"500",FALSE,60.55,2005,"Black","Gasoline","unsp","Alloy",5
19.75,"500",FALSE,53.407,2005,"Silver","Gasoline","unsp","unsp",5
9.5,"500",FALSE,127.82,2003,"Other","Gasoline","unsp","Alloy",5
9.995,"500",FALSE,156,2005,"Other","Gasoline","unsp","Alloy",5
17.99,"500",FALSE,77.084,2006,"Black","Gasoline","unsp","unsp",5
11.988,"500",TRUE,109.832,2003,"Silver","Gasoline","unsp","unsp",5
10.998,"500",FALSE,132.366,2003,"Other","Gasoline","Premium","unsp",5
20.49,"500",FALSE,48.857,2006,"Black","Gasoline","unsp","Alloy",5
27.99,"550",FALSE,69.068,2007,"Black","Gasoline","Premium","unsp",5.5
24.998,"550",FALSE,103.835,2007,"Silver","Gasoline","Premium","unsp",5.5
33.94,"550",FALSE,41.99,2008,"Silver","Gasoline","Premium","unsp",5.5
24.988,"550",FALSE,112.106,2008,"Other","Gasoline","Harman Kardon","unsp",5.5
32.991,"550",FALSE,79.69,2008,"White","Gasoline","Harman Kardon","unsp",5.5
33.991,"550",FALSE,55.403,2008,"White","Gasoline","unsp","unsp",5.5
37.888,"550",FALSE,58.495,2009,"Black","Gasoline","Harman Kardon","Alloy",5.5
41.991,"550",TRUE,58.001,2009,"Silver","Gasoline","unsp","unsp",5.5
28.499,"550",FALSE,49.755,2007,"Black","Gasoline","unsp","Alloy",5.5
27.995,"550",FALSE,106.481,2007,"Other","Gasoline","unsp","unsp",5.5
27.968,"550",FALSE,67.843,2007,"Other","Gasoline","unsp","other",5.5
36.95,"550",FALSE,31.685,2007,"Other","Gasoline","unsp","Alloy",5.5
35.999,"550",FALSE,77.623,2008,"Silver","Gasoline","unsp","unsp",5.5
29.999,"550",FALSE,69.617,2007,"Other","Gasoline","Harman Kardon","Alloy",5.5
26.998,"550",FALSE,76.648,2007,"Black","Gasoline","unsp","unsp",5.5
39.897,"550",FALSE,52.985,2008,"Other","Gasoline","unsp","Alloy",5.5
37.994,"550",FALSE,35.872,2009,"Black","Gasoline","unsp","unsp",5.5
25.9,"550",FALSE,84.571,2007,"Other","Gasoline","Premium","Alloy",5.5
28.995,"550",FALSE,69.525,2008,"White","Gasoline","Harman Kardon","unsp",5.5
35.991,"550",TRUE,50.476,2008,"White","Gasoline","unsp","unsp",5.5
37.977,"550",FALSE,49.14,2008,"Other","Gasoline","unsp","unsp",5.5
25,"550",FALSE,69.596,2007,"Black","Gasoline","Harman Kardon","Alloy",5.5
29.999,"550",FALSE,87,2007,"Other","Gasoline","unsp","unsp",5.5
31.995,"550",FALSE,79.315,2007,"Other","Gasoline","Premium","unsp",5.5
26.995,"550",FALSE,86.289,2007,"Black","Gasoline","Premium","Alloy",5.5
22.82,"550",FALSE,107.211,2007,"Black","Gasoline","Premium","Alloy",5.5
25.9,"550",FALSE,94.211,2008,"White","Gasoline","Premium","unsp",5.5
37.888,"550",TRUE,40.592,2008,"White","Gasoline","unsp","unsp",5.5
26.999,"550",FALSE,77.339,2007,"Silver","Gasoline","unsp","Alloy",5.5
29.995,"550",FALSE,75.582,2007,"Black","Gasoline","unsp","unsp",5.5
26.455,"550",FALSE,61.409,2007,"Silver","Gasoline","unsp","Alloy",5.5
25.988,"550",FALSE,95.381,2007,"Silver","Gasoline","unsp","Alloy",5.5
24.175,"550",FALSE,89.633,2007,"Other","Gasoline","Harman Kardon","Alloy",5.5
29.9,"550",FALSE,39,2007,"White","Gasoline","unsp","Alloy",5.5
32.995,"550",FALSE,53.649,2007,"Black","Gasoline","Premium","unsp",5.5
35.888,"550",FALSE,33.514,2008,"Black","Gasoline","unsp","unsp",5.5
37.991,"550",FALSE,43.305,2008,"Black","Gasoline","Harman Kardon","unsp",5.5
32.001,"550",FALSE,38.056,2009,"Black","Gasoline","unsp","unsp",5.5
22.995,"550",FALSE,108.85,2007,"Black","Gasoline","Harman Kardon","Alloy",5.5
35.9,"550",TRUE,12.4,2007,"Other","Gasoline","unsp","unsp",5.5
21.999,"550",FALSE,140.012,2007,"Other","Gasoline","Premium","Alloy",5.5
25.995,"550",FALSE,142.123,2008,"Other","Gasoline","Premium","unsp",5.5
30,"550",FALSE,77.468,2008,"Black","Gasoline","unsp","unsp",5.5
31.9,"550",FALSE,52.038,2007,"Other","Gasoline","Premium","Alloy",5.5
31.5,"550",FALSE,55.571,2007,"Silver","Gasoline","unsp","Alloy",5.5
28.9,"550",FALSE,84.551,2007,"Other","Gasoline","unsp","unsp",5.5
28.775,"550",FALSE,108.102,2008,"Black","Gasoline","unsp","unsp",5.5
26.9,"550",FALSE,69.181,2007,"Other","Gasoline","Premium","unsp",5.5
37.499,"550",FALSE,67.561,2009,"Black","Gasoline","Premium","Alloy",5.5
35.85,"Other",FALSE,53.358,2007,"Black","Gasoline","Harman Kardon","unsp",5.5
35.5,"Other",FALSE,45.866,2007,"Black","Gasoline","Premium","Alloy",5.5
38.988,"Other",FALSE,86.476,2007,"Black","Gasoline","unsp","unsp",5.5
28.999,"Other",FALSE,73.217,2007,"Black","Gasoline","Premium","unsp",5.5
34.995,"Other",FALSE,66.661,2008,"Black","Gasoline","unsp","unsp",5.5
55.99,"Other",FALSE,23.088,2009,"Silver","Gasoline","Premium","Alloy",6.3
39.85,"Other",FALSE,90.364,2008,"Black","Gasoline","unsp","Premium",6.3
46.85,"Other",FALSE,17.398,2008,"White","Gasoline","Premium","unsp",6.3
45.995,"Other",FALSE,33.197,2008,"Black","Gasoline","unsp","Alloy",6.3
44.995,"Other",FALSE,66.711,2008,"Black","Gasoline","Harman Kardon","Premium",6.3
42.488,"550",FALSE,46.424,2011,"Silver","Gasoline","Harman Kardon","Alloy",5.5
42.991,"550",TRUE,68.825,2010,"White","Gasoline","unsp","unsp",5.5
40.99,"550",TRUE,60.707,2010,"Black","Gasoline","unsp","unsp",5.5
33.995,"550",FALSE,89.511,2010,"Other","Gasoline","Premium","Alloy",5.5
50.991,"550",TRUE,17.814,2010,"Other","Gasoline","unsp","unsp",5.5
49.999,"550",TRUE,16.479,2011,"Black","Gasoline","unsp","unsp",5.5
49.993,"550",FALSE,40.848,2010,"White","Gasoline","Harman Kardon","Alloy",5.5
37.888,"550",FALSE,77,2010,"Other","Gasoline","Premium","unsp",5.5
43.994,"550",FALSE,71.361,2010,"Other","Gasoline","Harman Kardon","Alloy",5.5
47,"550",FALSE,19.098,2011,"Other","Gasoline","Harman Kardon","Alloy",5.5
45.991,"550",FALSE,38.5,2010,"White","Gasoline","Harman Kardon","unsp",5.5
44,"550",TRUE,28.996,2011,"Other","Gasoline","Harman Kardon","Alloy",5.5
40.9,"550",FALSE,60.5,2010,"Other","Gasoline","Harman Kardon","Alloy",5.5
39.992,"550",TRUE,69.942,2011,"Black","Gasoline","Harman Kardon","Alloy",5.5
